edit_month	page_id	page_title	edit_count
2024-01	1685	రంగారెడ్డి_జిల్లా	42
2024-02	400021	గోవా_జానపద_నృత్యాలు	141
2024-02	401531	ఆంధ్రప్రదేశ్_జానపద_నృత్యాలు	115
2024-02	400010	ప్రస్తుత_రాజ్యసభ_సభ్యుల_జాబితా	96
2024-02	397858	దళిత_స్త్రీవాదం	94
2024-02	400418	బీహారు_జానపద_నృత్యాలు	94
2024-02	399805	హర్యానా_జానపద_నృత్యాలు	83
2024-02	400598	మధ్యప్రదేశ్_జానపద_నృత్యాలు	83
2024-02	397448	బంజారాల_తీజ్_పండుగ	79
2024-02	399851	రాజస్థాన్_జానపద_నృత్యాలు	79
2024-02	399550	జార్ఖండ్_జానపద_నృత్యాలు	72
2024-03	403272	కొకైన్	151
2024-03	403824	రెసెర్పిన్	141
2024-03	403992	కోల్చిసీన్	136
2024-03	403170	నాగరాజు_సురేంద్ర	126
2024-03	402840	మిథనాల్	125
2024-03	403521	అట్రోపిన్	116
2024-03	404964	బెర్బెరిన్	112
2024-03	404808	కెఫిన్	110
2024-03	404047	క్వినిడిన్	104
2024-03	402006	పెక్టిన్	97
2024-04	407727	సేవాగడ్_దేవాలయం	132
2024-04	409839	బంజారా_గోత్రాలు	118
2024-04	77126	ఎండోస్కొపీ	111
2024-04	407381	సద్గురు_పూలాజీ_బాబా	93
2024-04	407762	ఈథేన్	86
2024-04	407228	ఎస్ట్రాడియోల్	79
2024-04	410149	కుమ్ర_ఈశ్వరీబాయి	75
2024-04	407136	ప్రొజెస్టెరాన్	74
2024-04	409097	హెప్టేన్	71
2024-04	405819	ఆత్రం_సుగుణ	68
2024-05	411099	ఆల్కీన్లు	106
2024-05	411320	ఇప్పపువ్వు_లడ్డు	92
2024-05	411413	ఇథిలీన్	90
2024-05	412910	బంజారా_దసరా_పండుగ	88
2024-05	384444	ఉట్నూరు_సాహితీ_వేదిక	78
2024-05	411174	రామ్_సింగ్_భానావత్	76
2024-05	411590	పోహ్రాదేవి_తీర్థ_క్షేత్రం	71
2024-05	412127	జీరా_ఆలూ	59
2024-05	413108	7వ_లోక్‌సభ_సభ్యుల_జాబితా	56
2024-05	394826	ఇండియన్_ప్రీమియర్_లీగ్_-_2024	49
2024-06	414705	పూల్_మఖానా	140
2024-06	396013	2024_ఆంధ్రప్రదేశ్_శాసనసభ_ఎన్నికలు	117
2024-06	414610	మోదీ_మూడో_మంత్రివర్గం	82
2024-06	400692	2024_ఒడిశా_శాసనసభ_ఎన్నికలు	68
2024-06	413121	15వ_లోక్‌సభ_సభ్యుల_జాబితా	66
2024-06	416085	లంబాడీ_హక్కుల_పోరాట_సమితి	64
2024-06	414901	మెస్రం_మనోహర్	56
2024-06	413032	12వ_లోక్‌సభ_సభ్యుల_జాబితా	55
2024-06	40823	రామోజీరావు	53
2024-06	404553	2024_భారతదేశంలో_ఎన్నికలు	52
2024-07	416832	శుష్క_ప్రాంతాలలో_పెరిగే_భారతీయ_ఔషధ_మొక్కలు	240
2024-07	414411	18వ_లోక్‌సభ_సభ్యుల_జాబితా	101
2024-07	417358	ఐటీడీఏ	80
2024-07	417413	ఐటీడీఏ_ఉట్నూర్	58
2024-07	419109	ఉట్నూర్_రామాలయం	58
2024-07	96914	స్థూల_కాయం	57
2024-07	416789	బీగాల_మాలకొండయ్య	56
2024-07	395072	తెలుగు_సినిమాలు_2024	53
2024-07	35199	త్యాగయ్య_(1981_సినిమా)	50
2024-07	324324	తొక్కిసలాట_మరణాలు	48
2024-08	262251	జయ_జయహే_తెలంగాణ	159
2024-08	419297	లహరీ_బాయి	91
2024-08	419496	బోడ_కాకరకాయ	79
2024-08	417861	కొమెర_అంకారావు_(జాజి)	75
2024-08	99948	ఆంధ్రప్రదేశ్_నుండి_ఎన్నికైన_రాజ్యసభ_సభ్యుల_జాబితా	68
2024-08	400010	ప్రస్తుత_రాజ్యసభ_సభ్యుల_జాబితా	65
2024-08	163040	భారత_కేంద్ర_మంత్రిమండలి	55
2024-08	420284	అమర్_సింగ్_తిలావత్	53
2024-08	411702	మహారాష్ట్ర_నుండి_ఎన్నికైన_రాజ్యసభ_సభ్యుల_జాబితా	51
2024-08	411605	బీహార్_నుండి_ఎన్నికైన_రాజ్యసభ_సభ్యుల_జాబితా	49
2024-09	421510	తొడసం_కైలాస్	139
2024-09	414411	18వ_లోక్‌సభ_సభ్యుల_జాబితా	90
2024-09	312795	ఆంధ్రప్రదేశ్_జనగణన_పట్టణాల_జాబితా	67
2024-09	38739	సంపూర్ణ_రామాయణం_(1936_సినిమా)	63
2024-09	421496	బెల్లయ్య_నాయక్	62
2024-09	200785	బంజారాల_చరిత్ర_సంస్కృతి	52
2024-09	299659	సూర్యా_ధనుంజయ్	46
2024-09	61912	మందు	41
2024-09	55199	సతీ_తులసి_(1936_సినిమా)	40
2024-09	11866	హరిశ్చంద్ర_(1935_సినిమా)	38
2024-10	82255	పద్మభూషణ్_పురస్కారం	149
2024-10	425067	వడూర్_కోట	77
2024-10	90984	పద్మశ్రీ_పురస్కార_గ్రహీతలు_(2000-2009)	65
2024-10	82310	పద్మ_విభూషణ్_పురస్కారం	61
2024-10	424171	పద్మల్_పురి_కాకో_పుణ్యక్షేత్రం	59
2024-10	65955	భారత_ప్రధానమంత్రుల_జాబితా	56
2024-10	414825	2024_జమ్మూ_కాశ్మీర్_శాసనసభ_ఎన్నికలు	56
2024-10	312471	పద్మశ్రీ_పురస్కార_గ్రహీతలు_(2020-2029)	54
2024-10	403107	2024_హర్యానా_శాసనసభ_ఎన్నికలు	52
2024-10	424350	జాటోత్_దర్గ్యా_నాయక్	52
2024-11	398207	2024_మహారాష్ట్ర_శాసనసభ_ఎన్నికలు	104
2024-11	425981	గండి_రామన్న_దేవాలయం_(నిర్మల్)	79
2024-11	426459	బాబురావ్_సెడ్మకె	78
2024-11	88376	బోయ	76
2024-11	426567	తాంతియా_భిల్	73
2024-11	405024	2019_హర్యానా_శాసనసభ_ఎన్నికలు	70
2024-11	426704	భాస్కర్_హలమి	70
2024-11	426374	భారతీయ_నేపథ్య_గాయకుల_జాబితా	67
2024-11	426241	శ్రీ_రాజరాజేశ్వర_స్వామి_దేవస్థానం_(గొడిసెర్యాల)	66
2024-11	426506	శంకర్_షా	59
2024-12	427710	భారతదేశ_ప్రముఖ_వ్యక్తుల_జాబితా	300
2024-12	427007	భక్త్_బులంద్_షా	268
2024-12	398207	2024_మహారాష్ట్ర_శాసనసభ_ఎన్నికలు	219
2024-12	398205	2019_మహారాష్ట్ర_శాసనసభ_ఎన్నికలు	149
2024-12	273645	లింగాపూర్_మండలం_(కొమరంభీం_జిల్లా)	125
2024-12	428250	లిన్లీ_బొవ్మర్	121
2024-12	398142	2014_మహారాష్ట్ర_శాసనసభ_ఎన్నికలు	108
2024-12	273594	సిర్పూర్_(యు)_మండలం	81
2024-12	427049	భోలి_చేతో_ఫౌండేషన్	75
2024-12	273578	పెంబి_మండలం	73
2025-01	427710	భారతదేశ_ప్రముఖ_వ్యక్తుల_జాబితా	215
2025-01	429055	కొన్స్టన్టిన్_(థెయొఫిలొస్_కొడుకు)	135
2025-01	428675	భారతదేశ_తపాలా_స్టాంపులపై_ఉన్న_వ్యక్తుల_జాబితా	113
2025-01	429425	అంతర్జాతీయ_క్రీడలలో_భారతీయ_పతక_విజేతలు	107
2025-01	429330	2025_ప్రయాగ్_రాజ్_మహా_కుంభమేళా	102
2025-01	428914	సాయి_వృద్ధాశ్రమం_-_(సాయిలింగి)	96
2025-01	428585	లతాంటీ_డిసి_10_రెస్టారెంట్	74
2025-01	373057	2023_కర్ణాటక_శాసనసభ_ఎన్నికలు	71
2025-01	398207	2024_మహారాష్ట్ర_శాసనసభ_ఎన్నికలు	69
2025-01	363162	2022_గుజరాత్_శాసనసభ_ఎన్నికలు	67
2025-02	213877	భారతీయ_రైల్వే_స్టేషన్ల_జాబితా	1660
2025-02	407660	వల్లభ్‌భాయ్_పటేల్_తొలినాళ్ళ_జీవితం	140
2025-02	429609	దేశాల_వారీగా_వ్యక్తుల_జాబితా	108
2025-02	431168	సేవాగడ్_టు_పోహారాగడ్	68
2025-02	85356	యూదులు	65
2025-02	427710	భారతదేశ_ప్రముఖ_వ్యక్తుల_జాబితా	62
2025-02	433016	వల్లభ్‌భాయ్_పటేల్_రాజకీయ_జీవితం_1917_-_1928	62
2025-02	293584	తెలంగాణలోని_పట్టణ_స్థానిక_సంస్థల_జాబితా	59
2025-02	224106	ఆంధ్రప్రదేశ్_పట్టణ_స్థానిక_సంస్థలు	49
2025-02	38861	ద్రౌపదీ_వస్త్రాపహరణం	48
2025-03	213877	భారతీయ_రైల్వే_స్టేషన్ల_జాబితా	1193
2025-03	447007	రీయూనియన్	200
2025-03	441455	సోలమన్_దీవులు	147
2025-03	429609	దేశాల_వారీగా_వ్యక్తుల_జాబితా	135
2025-03	438854	తువాలు	134
2025-03	442330	ఫ్రెంచి_గయానా	130
2025-03	183385	కిరిబాటి	129
2025-03	446753	సీల్డా_రైల్వే_డివిజను	86
2025-03	437184	సమోవా	85
2025-03	438415	టోంగా	79
2025-04	93360	ఫిజీ	156
2025-04	451647	జిబ్రాల్టర్	140
2025-04	450980	ఫారో_దీవులు	137
2025-04	451633	మదీరా_దీవులు	135
2025-04	450842	ట్రాన్సినిస్ట్రియా	132
2025-04	450732	కేమన్_దీవులు	124
2025-04	451347	నియు	122
2025-04	87697	ఆస్ట్రియా	113
2025-04	213877	భారతీయ_రైల్వే_స్టేషన్ల_జాబితా	88
2025-04	451539	కుక్_దీవులు	77
2025-05	454962	మెలిల్లా	332
2025-05	455719	అమెరికను_సమోవా	207
2025-05	90144	స్కాట్లాండ్	198
2025-05	455298	సొమాలీలాండ్	180
2025-05	454495	మోంటుసెర్రాటు	145
2025-05	454600	టర్క్సు&కైకోసు_దీవులు	134
2025-05	454462	గ్వాడెలోప్	131
2025-05	455405	ఐల్_ఆఫ్_మాన్	121
2025-05	455979	ఫ్రెంచి_పోలినీసియా	120
2025-05	455907	ఉత్తర_మరియానా_దీవులు	119
2025-06	457011	నార్ఫోక్_దీవులు	186
2025-06	457703	సెయింట్_హెలినా	160
2025-06	456788	క్రిస్టమస్_దీవులు	156
2025-06	458210	యు.కె._గ్రేట్_బ్రిటన్,_ఉత్తర_ఐర్లాండ్	156
2025-06	457571	మైక్రొనీషియా	144
2025-06	457622	సెయింట్_పియెర్_&_మికెలాన్	143
2025-06	456031	న్యూ_కాలెడోనియా	134
2025-06	456646	గ్వామ్	133
2025-06	72770	ఆస్ట్రేలియా	130
2025-06	456716	కోకోసు_దీవులు	128
2025-07	47326	ఇంగ్లాండు	262
2025-07	120764	బిల్_క్లింటన్	242
2025-07	73366	న్యూజీలాండ్	211
2025-07	83384	అబ్రహం_లింకన్	209
2025-07	225087	మార్షల్_దీవులు	133
2025-07	102612	ఆయిల్_అండ్_నాచురల్_గ్యాస్_కార్పొరేషన్	97
2025-07	458971	పశ్చిమ_బెంగాల్_నుండి_ఎన్నికైన_లోక్‌సభ_సభ్యుల_జాబితా	94
2025-07	316909	రిలయన్స్_ఇండస్ట్రీస్	90
2025-07	127113	శాన్_అంటోనియో	87
2025-07	459332	బాలల_వికాసం_పాఠశాల_-_ఉట్నూర్	80
2025-08	116137	జాన్_ఎఫ్_కెనడి	243
2025-08	223237	డోనాల్డ్_ట్రంప్	238
2025-08	70019	బరాక్_ఒబామా	210
2025-08	165406	వ్లాదిమిర్_పుతిన్	191
2025-08	462805	జీ_జిన్‌పింగ్	189
2025-08	462580	డ్వైట్_డి._ఐసెన్‌హోవర్	182
2025-08	371468	జిమ్మీ_కార్టర్	171
2025-08	461569	ఫ్రాంక్లిన్_డి._రూజ్‌వెల్ట్	170
2025-08	372622	బెంజిమిన్_నెతన్యాహు	159
2025-08	66901	నరేంద్ర_మోదీ	151
