edit_month	page_id	page_title	edit_count
2021-09	666843	काछी	49
2021-09	34821	बरौनी	47
2021-09	829223	गायरी	46
2021-10	532897	अहीर	312
2021-10	31932	मंगल_पांडे	100
2021-10	6186	हिन्दू_पंचांग	85
2021-10	1319723	चंद्रपात	79
2021-10	1317294	बोनडीह	73
2021-10	7706	विजयनगर_साम्राज्य	64
2021-10	66192	धनगर	53
2021-10	1065202	भारत_के_राजवंशों_और_सम्राटों_की_सूची	51
2021-10	174854	बन्दा_सिंह_बहादुर	50
2021-10	799207	रघुनाथ_महतो	48
2021-11	1325795	पूर्वोत्तर_भारत_में_विद्रोह	44
2021-11	840671	गो_फर्स्ट	44
2021-11	2629	कनाडा	42
2021-11	5170	हर्माइनी_ग्रेंजर	40
2021-11	1065202	भारत_के_राजवंशों_और_सम्राटों_की_सूची	40
2021-11	1327369	हिमाचल_प्रदेश_मंत्री_परिषद	36
2021-11	502086	कहार	34
2021-11	735622	एकीकृत_भुगतान_अन्तरापृष्ठ	31
2021-11	41838	सिकंदर	29
2021-11	1327079	आसन,_काठमांडू	28
2021-12	594385	पंचपरगनिया_भाषा	242
2021-12	766992	बिपिन_रावत	74
2021-12	1232665	शहीद_भगत_सिंह_कॉलेज	53
2021-12	1312228	बिग_बॉस_15:_संकट_में_जंगल	53
2021-12	747477	दद्दू_प्रसाद	36
2021-12	1330675	ओमिक्रोन	36
2021-12	1334700	जाट_राजवंशों_एवं_राज्यों_की_सूची	35
2021-12	51605	२००८_के_मुंबई_हमले	29
2021-12	6547	ब्राह्मण	27
2021-12	14378	मत्स्य_अवतार	27
2022-01	1312228	बिग_बॉस_15:_संकट_में_जंगल	139
2022-01	1339749	अलका_नूपुर	117
2022-01	1347285	कमलाकर_'कमल'	80
2022-01	835733	जमुना_किनारे	69
2022-01	1346725	गोपीकृष्ण_गोस्वामी	54
2022-01	1346998	धड़कन_जिंदगी_की	50
2022-01	221059	सैनी	49
2022-01	781326	वीके_शशिकला	47
2022-01	156646	बिलपुरा_गाँव,_अतरौली_(अलीगढ़)	42
2022-01	59860	ब्रज_भूमि_(फिल्म)	39
2022-02	569521	प्रकाश_परिमल	118
2022-02	1312228	बिग_बॉस_15:_संकट_में_जंगल	85
2022-02	2400	लता_मंगेशकर	71
2022-02	742071	गंगा_सिंह	63
2022-02	1259132	भारत_में_कोविड-१९_टीकाकरण	63
2022-02	183030	लोहार	57
2022-02	247125	महिन्द्रा_एण्ड_महिन्द्रा_लिमिटेड	56
2022-02	1346650	रावल_(जाति)	56
2022-02	1354782	ऋषिकेश_शर्मा	50
2022-02	1212760	भारत_में_नगर_निगमों_की_सूची	47
2022-03	1312228	बिग_बॉस_15:_संकट_में_जंगल	254
2022-03	1357017	द_कश्मीर_फ़ाइल्स	160
2022-03	1157582	नायक_(जाति)	144
2022-03	59860	ब्रज_भूमि_(फिल्म)	134
2022-03	1358036	रामायण_के_पात्रों_की_सूची	102
2022-03	1339749	अलका_नूपुर	83
2022-03	1355175	लॉक_अप_(सीजन_1)	76
2022-03	26772	पासी	64
2022-03	1259132	भारत_में_कोविड-१९_टीकाकरण	59
2022-03	799204	कुड़मी_महतो	54
2022-04	1312228	बिग_बॉस_15:_संकट_में_जंगल	224
2022-04	1315335	2022_इंडियन_प्रीमियर_लीग	116
2022-04	1157582	नायक_(जाति)	87
2022-04	594385	पंचपरगनिया_भाषा	77
2022-04	37256	राजा_बुन्देला	74
2022-04	20580	मीणा	52
2022-04	175654	बवासीर	46
2022-04	532897	अहीर	45
2022-04	1259132	भारत_में_कोविड-१९_टीकाकरण	44
2022-04	1595	महाराष्ट्र	42
2022-05	654321	प्रभास	92
2022-05	1312228	बिग_बॉस_15:_संकट_में_जंगल	80
2022-05	1315335	2022_इंडियन_प्रीमियर_लीग	74
2022-05	1365297	हरीश्चंद्र_शाॅइब्बा	67
2022-05	189455	सरदार_हरि_सिंह_नलवा	58
2022-05	614310	मनोज_कुमार_यादव	56
2022-05	1364849	जय_करौली_माँ	54
2022-05	1368494	रामानुजन_संकलन	53
2022-05	1372005	कोबरा_(2022)	51
2022-05	1043691	त्रैलोक्यनाथ_सान्याल	46
2022-06	782943	चारण_(जाति)	163
2022-06	480282	जेजाकभुक्ति_के_चन्देल	90
2022-06	47017	मोहम्मद_ग़ोरी	59
2022-06	1346880	भारतीय_राष्ट्रपति_चुनाव,_२०२२	58
2022-06	11015	चन्द्रगुप्त_मौर्य	56
2022-06	26198	यादव	56
2022-06	2981	मुहम्मद	52
2022-06	165018	एप्पल_इंक॰	46
2022-06	1373300	2022_में_भारत_में_दक्षिण_अफ्रीकी_क्रिकेट_टीम	38
2022-06	799204	कुड़मी_महतो	37
2022-07	1380889	पोकेमॉन_जर्नी:_द_सीरीज	201
2022-07	65795	कार्टून_नेटवर्क_(भारत)	95
2022-07	1069783	कुर्मी	84
2022-07	13586	सूरज_मल	75
2022-07	480282	जेजाकभुक्ति_के_चन्देल	71
2022-07	11015	चन्द्रगुप्त_मौर्य	70
2022-07	26198	यादव	70
2022-07	13435	बप्पा_रावल	61
2022-07	1383235	पोकेमॉन_मास्टर_जर्नी:_द_सीरीज	54
2022-07	1383240	पोकेमॉन_अल्टीमेट_जर्नी:_द_सीरीज	52
2022-08	1069783	कुर्मी	241
2022-08	11015	चन्द्रगुप्त_मौर्य	146
2022-08	221059	सैनी	117
2022-08	1362607	2022_एशिया_कप	97
2022-08	1391093	स्वराज_(टीवी_धारावाहिक)	68
2022-08	10910	मौर्य_राजवंश	66
2022-08	1386571	दंगल_टीवी_द्वारा_प्रसारित_कार्यक्रमों_की_सूची	62
2022-08	26759	दयानन्द_सरस्वती	61
2022-08	978143	एशिया_में_धर्म	56
2022-08	20580	मीणा	54
2022-09	703397	मानव_कौल	142
2022-09	18584	तेजाजी	127
2022-09	1362607	2022_एशिया_कप	111
2022-09	1228234	वीर_बिग्गाजी	110
2022-09	1069783	कुर्मी	70
2022-09	1391675	दियातरा	69
2022-09	799204	कुड़मी_महतो	62
2022-09	1022403	गड़रिया	52
2022-09	554973	सोनी_सब_द्वारा_प्रसारित_कार्यक्रमों_की_सूची	49
2022-09	799686	चुआड़_विद्रोह	49
2022-10	1138436	ऋषि_सुनक	260
2022-10	1403947	लघु_मेवाड़_साठा_चौरासी	119
2022-10	703397	मानव_कौल	118
2022-10	2730	मुलायम_सिंह_यादव	73
2022-10	150240	रामचंद्रपुर_गाँव,_पिपरिया_(लखीसराय)	66
2022-10	1080497	हंस-वर्नर_गेसमैन	59
2022-10	1403972	कांतारा_(फिल्म)	57
2022-10	1339749	अलका_नूपुर	54
2022-10	221059	सैनी	49
2022-10	2977	राम	46
2022-11	704464	खेसारी_लाल_यादव	140
2022-11	5331	मुग़ल_साम्राज्य	123
2022-11	1312228	बिग_बॉस_15:_संकट_में_जंगल	76
2022-11	14400	जोसेफ_कुक	61
2022-11	1413083	कावेरी_प्रियम	58
2022-11	41838	सिकंदर	54
2022-11	480282	जेजाकभुक्ति_के_चन्देल	50
2022-11	1383507	पोकेमॉन_द_सीरीज:_XY	49
2022-11	1411549	साक्री_विधानसभा_निर्वाचन_क्षेत्र	47
2022-11	973320	वो	46
2022-12	1312228	बिग_बॉस_15:_संकट_में_जंगल	178
2022-12	26198	यादव	102
2022-12	1415320	भारत_का_बांग्लादेश_दौरा_2022	87
2022-12	166978	मनोभाषाविज्ञान	73
2022-12	65507	कलर्स_चैनल_पर_कार्यक्रमों_की_सूची	67
2022-12	532897	अहीर	65
2022-12	1022403	गड़रिया	56
2022-12	1147013	लिसिप्रिया_कंगुजम	56
2022-12	1422266	2022_हैदराबाद_गैंगरेप_केस	47
2022-12	480282	जेजाकभुक्ति_के_चन्देल	42
2023-01	480282	जेजाकभुक्ति_के_चन्देल	107
2023-01	1404590	पठान_(फ़िल्म)	93
2023-01	1418652	बिग_बॉस_(हिंदी_सीजन_16)	92
2023-01	1428369	धीरेंद्र_कृष्ण_शास्त्री	91
2023-01	1022403	गड़रिया	78
2023-01	8217	पद्म_श्री	76
2023-01	1423687	2023_दिल्ली_हिट_एंड_रन_केस	60
2023-01	164080	कृष्णदेवराय	53
2023-01	25195	हिंदी_फिल्मों_की_सूची	51
2023-01	1429276	हिन्दी_फ़िल्मों_की_सूची_(समान_नाम)	50
2023-02	1418652	बिग_बॉस_(हिंदी_सीजन_16)	121
2023-02	15116	बर्ट्रैंड_रसल	112
2023-02	1392015	नरुतो_(सीजन_1)	66
2023-02	1069783	कुर्मी	59
2023-02	221059	सैनी	55
2023-02	624179	पन्ना_धाय	54
2023-02	175	भूगोल	51
2023-02	7706	विजयनगर_साम्राज्य	43
2023-02	25195	हिंदी_फिल्मों_की_सूची	42
2023-02	762290	भारत_गणराज्य_का_इतिहास	40
2023-03	1225294	फियर_फैक्टर:_खतरों_के_खिलाड़ी-_मेड_इन_इंडिया	185
2023-03	37713	प्रचलित_मुद्राओं_की_सूची	117
2023-03	1428927	तू_झूठी_मैं_मक्कार	69
2023-03	27388	औरंगाबाद,_महाराष्ट्र	68
2023-03	60326	राजस्थान_के_जिले	67
2023-03	25376	सांचौर	61
2023-03	25195	हिंदी_फिल्मों_की_सूची	55
2023-03	838179	फियर_फैक्टर:_खतरों_के_खिलाड़ी	54
2023-03	774798	एयरटेल_भुगतान_बैंक_लिमिटेड	44
2023-03	673729	नागिन_(धारावाहिक)	43
2023-04	661451	सुंदर_पिचाई	342
2023-04	27388	औरंगाबाद,_महाराष्ट्र	341
2023-04	710432	डीडी_न्यूज़	284
2023-04	1429980	किसी_का_भाई_किसी_की_जान	209
2023-04	221059	सैनी	193
2023-04	1054309	भादरा,_हनुमानगढ़	190
2023-04	193123	लैरी_पेज	167
2023-04	811826	रजत_शर्मा	133
2023-04	743211	दिशा_पाटनी	114
2023-04	1259254	रिंकू_सिंह_(क्रिकेटर)	96
2023-05	661451	सुंदर_पिचाई	423
2023-05	799204	कुड़मी_महतो	135
2023-05	710432	डीडी_न्यूज़	92
2023-05	480282	जेजाकभुक्ति_के_चन्देल	81
2023-05	8066	यूट्यूब	76
2023-05	1453864	द_केरल_स्टोरी	74
2023-05	1457737	सेंगोल_(राजदंड)	72
2023-05	1425451	पोकेमॉन_द_सीरीज़:_XY_कालोस_क्वेस्ट	71
2023-05	189515	महाभारत_के_पात्र	60
2023-05	48421	खोज_इंजन	53
2023-06	65463	न्यूज़_२४_(इंडिया)	145
2023-06	1368303	आदिपुरुष	84
2023-06	661451	सुंदर_पिचाई	79
2023-06	493766	अखण्ड_भारत	78
2023-06	1055187	2023_फीफा_महिला_विश्व_कप	74
2023-06	1364260	राजीव_शुक्ला	69
2023-06	52191	वेब_ब्राउज़र	66
2023-06	5599	कंप्यूटर	56
2023-06	174854	बन्दा_सिंह_बहादुर	56
2023-06	1445911	२०२३_सैफ_चैम्पियनशिप	56
2023-07	1055187	2023_फीफा_महिला_विश्व_कप	124
2023-07	213997	आभीर	72
2023-07	11015	चन्द्रगुप्त_मौर्य	65
2023-07	5170	हर्माइनी_ग्रेंजर	50
2023-07	1455419	मणिपुर_हिंसा_2023	46
2023-07	727469	संतोष_कुमार	45
2023-07	1058512	चंद्रयान-3	45
2023-07	480282	जेजाकभुक्ति_के_चन्देल	44
2023-07	1401272	लव_स्टोरी_(भारतीय_टीवी_श्रृंखला)	44
2023-07	100970	सिंह_(उपनाम)	43
2023-08	1212366	पांढुरना	163
2023-08	663156	भारत_के_राजनीतिक_दलों_की_सूची	144
2023-08	1058512	चंद्रयान-3	111
2023-08	1477429	मध्य_प्रदेश_विधानसभा_चुनाव_2023	107
2023-08	1477747	वचिरावित_चिवारी	97
2023-08	725001	लखनादौन	95
2023-08	1022403	गड़रिया	89
2023-08	1055187	2023_फीफा_महिला_विश्व_कप	81
2023-08	1459554	गदर_2	77
2023-08	1479460	तेलंगाना_विधानसभा_चुनाव_2023	77
2023-09	1439371	जवान_(फ़िल्म)	120
2023-09	1477429	मध्य_प्रदेश_विधानसभा_चुनाव_2023	101
2023-09	1312228	बिग_बॉस_15:_संकट_में_जंगल	100
2023-09	1394106	2023_एशिया_कप	62
2023-09	1475190	भारत_राष्ट्र_समिति	58
2023-09	66692	ब्रह्मचर्य	57
2023-09	20965	समाजवादी_पार्टी	56
2023-09	1482169	लघुचित्रों_का_संग्रहालय_टाइची_में_हेनरिक_जान_डोमिनिक	56
2023-09	31846	मैहर	55
2023-09	1485326	आभीर_राजवंश	50
2023-10	6235	आदिकाल	220
2023-10	1487226	2022_एशियाई_खेल_पदक_तालिका	218
2023-10	1212366	पांढुरना	178
2023-10	9003	मौसम	121
2023-10	7707	दक्षिण_भारत	105
2023-10	188535	विक्रमादित्य	100
2023-10	478857	सर्वनाम	76
2023-10	760330	जेरिको_(मिसाइल)	67
2023-10	661451	सुंदर_पिचाई	65
2023-10	1488453	भोयर_पवार	65
2023-11	1434748	टाइगर_3	71
2023-11	1479036	राजस्थान_विधानसभा_चुनाव_2023	51
2023-11	551895	जोबनेर	36
2023-11	634602	कान्यकुब्ज_ब्राह्मण	34
2023-11	1493456	सोलोमन_टेम्पल,_आइजोल	34
2023-11	1412826	फुटबॉल_गोल_स्कोरर_उच्च_संस्थाओं_की_सूची	28
2023-11	11015	चन्द्रगुप्त_मौर्य	26
2023-11	384092	सुब्रत_रॉय	26
2023-11	1479460	तेलंगाना_विधानसभा_चुनाव_2023	24
2023-11	46971	गिरनार	23
2023-12	1010094	झिनझिनयाली	163
2023-12	49744	निम्बार्क_कोट	88
2023-12	1500296	भजन_लाल_शर्मा	88
2023-12	145968	राजस्थान_के_मुख्यमंत्रियों_की_सूची	64
2023-12	427665	चमार	55
2023-12	2194	ओडिशा	45
2023-12	1479036	राजस्थान_विधानसभा_चुनाव_2023	45
2023-12	147424	लोक_सभा_निर्वाचन_क्षेत्रों_की_सूची	43
2023-12	56420	नियोग	38
2023-12	1483890	डंकी_(फ़िल्म)	36
2024-01	1234321	कोंच	156
2024-01	1475592	बिग_बॉस_ओटीटी_(हिंदी_सीजन_2)	88
2024-01	832348	आदम	77
2024-01	1202120	राम_मंदिर,_अयोध्या	75
2024-01	1419911	हनु_मान	63
2024-01	10636	१८५७_का_प्रथम_भारतीय_स्वतंत्रता_संग्राम	52
2024-01	104918	कर्पूरी_ठाकुर	42
2024-01	59	भारत	41
2024-01	20580	मीणा	41
2024-01	5862	हनुमान_चालीसा	37
2024-02	615498	मीडियाविकि	133
2024-02	1405989	श्मसान	119
2024-02	439488	विकिमीडिया_संस्थान	84
2024-02	1234321	कोंच	70
2024-02	1511261	भारतीय_विज्ञान_शिक्षा_और_अनुसंधान_संस्थान,_भोपाल	69
2024-02	1513742	शवदाहगृह	61
2024-02	1511060	सैनिक_स्कूल_रीवा	59
2024-02	1514770	शल्की_त्वचा	59
2024-02	483655	चेर्नोबिल_परमाणु_दुर्घटना	56
2024-02	1511908	किम_डार्बी	53
2024-03	634602	कान्यकुब्ज_ब्राह्मण	170
2024-03	1184452	गौड़_ब्राह्मण	168
2024-03	1520305	2024_भारतीय_आम_चुनाव_में_राष्ट्रीय_जनतांत्रिक_गठबंधन_के_उम्मीदवारों_की_सूची	127
2024-03	1516939	स्वातंत्र्य_वीर_सावरकर_(फिल्म)	52
2024-03	7710	गुप्त_राजवंश	49
2024-03	1473237	मुक्त_सामग्री	48
2024-03	789124	सनाढ्य_ब्राह्मण	46
2024-03	439488	विकिमीडिया_संस्थान	43
2024-03	574746	कलिंग_युद्ध	40
2024-03	826650	विकिविद्यालय	38
2024-04	220529	ब्रिटिश_कोलम्बिया	113
2024-04	439488	विकिमीडिया_संस्थान	61
2024-04	1520305	2024_भारतीय_आम_चुनाव_में_राष्ट्रीय_जनतांत्रिक_गठबंधन_के_उम्मीदवारों_की_सूची	61
2024-04	1262776	2021_इंडियन_प्रीमियर_लीग_फाइनल	52
2024-04	427665	चमार	40
2024-04	17455	स्टैनमोर	38
2024-04	526713	लुई_अट्ठारहवाँ	35
2024-04	1286708	बायजूस	34
2024-04	15337	हैकनी_बरो	33
2024-04	505250	IONIS_शिक्षा_समूह	31
2024-05	1530383	दक्षिण_भारतीय_फ़िल्मी_परिवारों_की_सूची	167
2024-05	1528884	सौ_दिन	130
2024-05	526713	लुई_अट्ठारहवाँ	110
2024-05	820200	ग्वालवंशी	93
2024-05	7393	उत्तरकाशी_जिला	61
2024-05	1277583	भारतीय_आम_चुनाव,_2024	61
2024-05	1508129	2024_इंडियन_प्रीमियर_लीग	58
2024-05	774829	भारत_की_जनसांख्यिकी	57
2024-05	473210	भारत-ईरान_सम्बन्ध	52
2024-05	553288	श्रद्धा_कपूर	51
2024-06	1277583	भारतीय_आम_चुनाव,_2024	222
2024-06	1534114	फ़्रान्स_में_बर्बन_पुनर्स्थापना	112
2024-06	1533948	मोदी_का_तीसरा_मंत्रालय	82
2024-06	1544100	२०२४_आईसीसी_पुरुष_टी२०_विश्व_कप	71
2024-06	820200	ग्वालवंशी	64
2024-06	1520305	2024_भारतीय_आम_चुनाव_में_राष्ट्रीय_जनतांत्रिक_गठबंधन_के_उम्मीदवारों_की_सूची	48
2024-06	470153	क्रमगुणित	46
2024-06	34789	राधा	40
2024-06	1532640	१८वीं_लोक_सभा_के_सदस्यों_की_सूची	40
2024-06	470198	ब्रिटिश_संग्रहालय	39
2024-07	1540597	जुलाई_संकट	178
2024-07	1064296	2024_ग्रीष्मकालीन_ओलंपिक	178
2024-07	1539751	बजरिगर_तोता	169
2024-07	1544361	2024_ग्रीष्मकालीन_ओलंपिक_में_भारत	98
2024-07	1543704	2024_ग्रीष्मकालीन_ओलंपिक_में_रग्बी_सातों	90
2024-07	1539759	2024_ग्रीष्मकालीन_ओलम्पिक_पदक_तालिका	85
2024-07	1543610	सिटी_पार्क,_जयपुर	59
2024-07	1536983	चाचौड़ा	54
2024-07	1536891	चिनाब_रेल_सेतु	51
2024-07	1543280	जसनाथ_जी_मंदिर	49
2024-08	1544361	2024_ग्रीष्मकालीन_ओलंपिक_में_भारत	231
2024-08	1548158	2024_ग्रीष्मकालीन_पैरालिंपिक_में_भारत	205
2024-08	1539759	2024_ग्रीष्मकालीन_ओलम्पिक_पदक_तालिका	195
2024-08	1549128	2024_ग्रीष्मकालीन_पैरालिंपिक	88
2024-08	1548753	हंगरी_के_प्रधानमंत्रियों_की_सूची	70
2024-08	1548679	थाईलैंड_का_संविधान	62
2024-08	1545119	2024_वायनाड_भूस्खलन	54
2024-08	34789	राधा	53
2024-08	145599	ब्राह्मी_परिवार_की_लिपियाँ	47
2024-08	1546421	2024_ग्रीष्मकालीन_ओलंपिक_में_तीरंदाजी	45
2024-09	1549777	2024_ग्रीष्मकालीन_पैरालम्पिक_पदक_तालिका	254
2024-09	1548158	2024_ग्रीष्मकालीन_पैरालिंपिक_में_भारत	239
2024-09	261868	कंप्यूटर_सुरक्षा	93
2024-09	1553855	जोहान्स_वरमीर	62
2024-09	1552781	आतिशी_मार्लेना	58
2024-09	1551315	पन्नोनिया	56
2024-09	162222	रामदेव_पीर	44
2024-09	46105	भारत_की_प्रसिद्ध_मस्जिदें	43
2024-09	506055	पटना_कॉलेज	42
2024-09	1553689	चन्द्रशेखर_आजाद_(राजनीतिज्ञ)	37
2024-10	1555758	बिग_बॉस_18	87
2024-10	1559630	श्री_श्री_गणेश_पागल	68
2024-10	2977	राम	63
2024-10	42227	रतन_नवल_टाटा	61
2024-10	1559306	2022_एशियाई_पैरा_खेलों_में_भारत	55
2024-10	28988	डेली_टेलीग्राफ	52
2024-10	1559392	संयुक्त_राज्य_समुद्री_कोर	52
2024-10	8245	करवा_चौथ	49
2024-10	191194	भूमिहार	48
2024-10	1558703	मोबाइल_फोन_का_इतिहास	43
2024-11	1561940	लॉस_एंजिल्स_नाइट_राइडर्स	117
2024-11	1529986	2024_इंडियन_प्रीमियर_लीग_फाइनल	109
2024-11	191194	भूमिहार	80
2024-11	1546224	मेजर_लीग_क्रिकेट	78
2024-11	1560479	2024_तीरंदाजी_विश्व_कप	77
2024-11	1555758	बिग_बॉस_18	61
2024-11	1113611	2028_ग्रीष्मकालीन_ओलंपिक	47
2024-11	1560699	एंगलवुड,_न्यू_जर्सी	44
2024-11	19078	हिन्दू_वर्ण_व्यवस्था	42
2024-11	1561502	भारत_में_कानून_प्रवर्तन	41
2024-12	1113611	2028_ग्रीष्मकालीन_ओलंपिक	96
2024-12	1548158	2024_ग्रीष्मकालीन_पैरालिंपिक_में_भारत	52
2024-12	1447102	पुष्पा_2:_द_रूल	48
2024-12	1568257	सिकंदर_(2025_फ़िल्म)	27
2024-12	1536983	चाचौड़ा	25
2024-12	7689	नर्मदा_जिला	23
2024-12	1556604	2024_बांग्लादेश_में_हिंदुओं_के_खिलाफ_हिंसा	23
2024-12	592470	सीआईडी_(धारावाहिक)	20
2024-12	1565007	जाट_(फिल्म)	20
2024-12	1564621	2028_ग्रीष्मकालीन_ओलंपिक_और_पैरालिंपिक_के_स्थान	19
2025-01	1572179	धार्मिक_कला	91
2025-01	1571463	पुनिक_युद्ध	82
2025-01	1573959	पश्चिमी_मोर्चा	70
2025-01	1573956	प्राग_वसंत	60
2025-01	1573890	टौन्गू_राजवंश	58
2025-01	1573963	फिलीपीन-अमेरिकी_युद्ध	58
2025-01	3451	कुम्भ_मेला	56
2025-01	1573587	लोम्बार्ड_साम्राज्य	55
2025-01	1573596	फ़ंज_सल्तनत	53
2025-01	1574223	1956_की_हंगरी_क्रांति	51
2025-02	616874	भारतीय_गणित_का_इतिहास	79
2025-02	11571	सम्भाजी	78
2025-02	1577135	उड़ने_की_आशा	61
2025-02	1548051	छावा	52
2025-02	26198	यादव	50
2025-02	1577980	रेखा_गुप्ता	46
2025-02	1579022	अधिवक्ता_अधिनियम,_१९६१	42
2025-02	30665	नीतीश_कुमार	40
2025-02	664387	अन्य_पिछड़ा_वर्ग	40
2025-02	19296	भारत_का_संविधान	39
2025-03	1546433	2025_इंडियन_प्रीमियर_लीग	296
2025-03	1548158	2024_ग्रीष्मकालीन_पैरालिंपिक_में_भारत	58
2025-03	26846	गद्दी	47
2025-03	10177	कलकत्ता_विश्वविद्यालय	37
2025-03	1583440	भारत-पाकिस्तान_परिसंघ	35
2025-03	13470	राणा_हम्मीर_सिंह	34
2025-03	7695	वडोदरा_जिला	29
2025-03	524081	हिन्दी_पत्रिकाओं_की_सूची	29
2025-03	20795	१९८६	28
2025-03	1580741	2012_इंडियन_प्रीमियर_लीग_स्पॉट_फिक्सिंग_मामला	28
2025-04	1565007	जाट_(फिल्म)	85
2025-04	1586905	पहलगाम_हमला_2025	68
2025-04	1585556	2025_महिला_क्रिकेट_विश्व_कप_क्वालीफायर	66
2025-04	1175481	बुर्किना_फ़ासो_के_राज्य_प्रमुखों_की_सूची	48
2025-04	1585989	2025_तीरंदाजी_विश्व_कप_में_भारत	46
2025-04	1555758	बिग_बॉस_18	45
2025-04	1432849	जमलोकी	39
2025-04	1586186	रवांडा_के_राष्ट्राध्यक्षों_की_सूची	39
2025-04	1584951	वाताग्र	32
2025-04	8132	२६_मार्च	30
2025-05	1585989	2025_तीरंदाजी_विश्व_कप_में_भारत	256
2025-05	1588430	ऑपरेशन_सिंदूर	59
2025-05	1588750	व्योमिका_सिंह	50
2025-05	1590930	2025_मेजर_लीग_क्रिकेट_सीज़न	38
2025-05	1590397	हेल्स_किचन_(अमेरिकी_टीवी_सीरीज)_सीजन_20	35
2025-05	1588630	किर्गिस्तान_के_नेताओं_की_सूची	31
2025-05	1589843	अवधेश_कुमार_भारती	29
2025-05	590876	गुरु_जम्भेश्वर	27
2025-05	1264629	एमार_प्रोपर्टिज	26
2025-05	1394889	गुम_है_किसी_के_प्यार_में	24
2025-06	1585989	2025_तीरंदाजी_विश्व_कप_में_भारत	165
2025-06	1591179	2025_इंडोनेशिया_ओपन	65
2025-06	164226	प्रेम	61
2025-06	1591484	पंडित_देवनारायण_द्विवेदी	38
2025-06	1496327	शेन्निस_पलासियोस	35
2025-06	1242048	सरसौल,_कानपुर	33
2025-06	164080	कृष्णदेवराय	32
2025-06	1592804	एयर_इंडिया_फ्लाइट_171	30
2025-06	1298950	राजा_पूरन_मल	29
2025-06	1538094	सितारे_ज़मीन_पर	29
2025-07	1585989	2025_तीरंदाजी_विश्व_कप_में_भारत	377
2025-07	1595395	रामायणम्_(2026_फिल्म)	58
2025-07	1598128	मिस_यूनीवर्स_1958	36
2025-07	1595083	2025_एशियाई_पैरा_तीरंदाजी_चैंपियनशिप	35
2025-07	1159262	युगांडा_के_राष्ट्राध्यक्षों_की_सूची	34
2025-07	1597714	सेन्कोउकाई_कराटे	34
2025-07	1426788	स्लग	32
2025-07	1597303	मिस_यूनीवर्स_1957	30
2025-07	599973	डीडी_फ्री_डिश	29
2025-07	1596267	मिस_यूनीवर्स_1956	29
2025-08	144361	कोल्हार_गाँव,_फतुहा_(पटना)	79
2025-08	1598898	महा_अवतार_नरसिंह	78
2025-08	1600626	बरियार_सिंह_उपनाम_बरवार	62
2025-08	1601129	सोवियत-यूक्रेनी_युद्ध	59
2025-08	1599681	भारत_के_टेस्ट_क्रिकेट_खिलाड़ियों_की_सूची	49
2025-08	1600837	मिस_यूनीवर्स_1962	36
2025-08	1600225	मिस_यूनीवर्स_1961	31
2025-08	1520357	मर्दनसिंह_जूदेव_बहादुर	30
2025-08	1599463	मिस_यूनीवर्स_1960	29
2025-08	1599516	धर्मवीर_जाखड़	29
