edit_month	page_id	page_title	edit_count
2020-07	1123	Onehunga	2
2020-07	10730	Pāhaoa	2
2020-07	11124	Ōterokonui	2
2020-07	13202	Airangi	2
2020-07	582	Pākehā	2
2020-07	10674	Ākura	2
2020-07	4525	Wēra	2
2020-07	3693	Mātāpunenga	2
2020-08	15825	Uhipeketāne	5
2020-08	13672	Āhia	3
2020-08	13240	Katatānga	3
2020-08	13540	Barack_Obama	2
2020-08	9671	Ātiamuri	2
2020-08	3294	Te_Rauparaha	2
2020-08	15888	Tukumanatānga	2
2020-08	9306	Mangatāwhiri	2
2020-08	11945	East_Tākaka	2
2020-08	1114	Nipono	2
2020-09	9259	Ihumātao	2
2020-09	10642	Te_Pōhue	2
2020-09	1545	Rangitoto	2
2020-09	16206	Jeux_du_Pacifique	1
2020-09	13584	Drammen	1
2020-09	16209	Camilo	1
2020-09	4944	Taranui	1
2020-09	16203	Siligo	1
2020-09	4670	Whangārei-terenga-paraoa	1
2020-09	16210	Te_Pohue	1
2020-10	16305	Kome	4
2020-10	16327	Chase_Elliott	2
2020-10	16281	Alain_Delon	2
2020-10	13315	Ōhoro	1
2020-10	13641	Haina	1
2020-10	16317	Rajnath_Singh	1
2020-10	13655	Chengdu	1
2020-10	12984	Kotahitanga_o_Ūropi	1
2020-11	16381	Barraba	5
2020-11	4666	Waikato	3
2020-11	16340	Jimmie_Johnson	3
2020-11	6455	Ngāti_Huiao	2
2020-11	13264	Pakangakite	1
2020-11	1065	Te_Atairangikaahu	1
2020-11	13898	Reo_Hīni	1
2020-11	9176	Silverdale	1
2020-11	3834	Kuki_Airani	1
2020-11	10980	Porinīhia_Wīwī	1
2020-12	16388	Port_Macquarie	11
2020-12	13961	Reo_Penekara	10
2020-12	14029	Parīhi	3
2020-12	8313	Tamakaimoana	3
2020-12	13415	Gustave_Doré	1
2020-12	12947	Huang_Xianfan	1
2020-12	13071	Monzón	1
2020-12	13196	Romeinia	1
2021-01	13961	Reo_Penekara	11
2021-01	13981	Reo_Pāhia	3
2021-01	14029	Parīhi	2
2021-01	13971	Āwhekenetāna	2
2021-01	8313	Tamakaimoana	2
2021-01	13915	Reo_Huahīri	1
2021-01	13699	Reo_Rituānia	1
2021-01	14083	Reo_Aimāra	1
2021-01	3639	Reo_Kōrea	1
2021-01	14002	Reo_Tākei	1
2021-02	13173	Nōwei	3
2021-02	15873	Jacinda_Ardern	2
2021-02	10324	Lower_Kawhātau	2
2021-02	15922	Ghil'ad_Zuckermann	2
2021-02	12427	Potukara	1
2021-02	16511	Lower_Kawhatau	1
2021-02	13857	Hurata	1
2021-02	10484	Tīraumea	1
2021-02	16479	Tiraumea	1
2021-02	13906	Zanzibar	1
2021-03	16560	Niu_Haute_Wēra	5
2021-03	16559	Niukāhera	4
2021-03	10853	Urutāne	2
2021-03	13708	Marijampolė	2
2021-03	12109	Kurahaupō	2
2021-03	16075	Poihākena	2
2021-03	12911	Kānapera	2
2021-03	1144	Ahitereiria	1
2021-03	16518	Uretane	1
2021-03	14736	National_Library_o_Iharaira	1
2021-04	16579	Piriniha_Philip,_Tiuka_o_Ētinipara	4
2021-04	1056	Tau	3
2021-04	1144	Ahitereiria	3
2021-04	3631	Ihu_Karaiti	2
2021-04	13526	Mēhiko	2
2021-04	11274	Ōwhio	2
